,episode,huber_loss
260,261.0,9.493715414634117
261,262.0,8.536749398708343
262,263.0,7.792019191541169
263,264.0,8.107189814249674
264,265.0,8.329292566879936
265,266.0,8.982884565989176
266,267.0,8.489176775279798
267,268.0,8.231710290908813
268,269.0,7.725478116203757
269,270.0,8.410876249012194
270,271.0,9.13712403648778
271,272.0,8.382158377591301
272,273.0,7.986271549673641
273,274.0,8.14125041400685
274,275.0,9.917135511125837
275,276.0,7.16685810543242
276,277.0,8.22740273726614
277,278.0,8.593181467056274
278,279.0,8.8120503927532
279,280.0,8.011592977187213
280,281.0,8.333203898535835
281,282.0,8.095523683648361
282,283.0,7.8622061252594
283,284.0,8.525942998773912
284,285.0,8.98622781351993
285,286.0,8.327803087234496
286,287.0,9.719754846472489
287,288.0,8.651640718633478
288,289.0,8.636723113059997
289,290.0,9.181432271003723
290,291.0,8.233191841527036
291,292.0,7.673178153879502
292,293.0,8.480525719492059
293,294.0,8.186064737814444
294,295.0,8.169980662209648
295,296.0,8.490343594551087
296,297.0,7.791550291909112
297,298.0,9.168905212765647
298,299.0,8.43349067788375
299,300.0,8.803790217951724
300,301.0,9.583408160643144
301,302.0,9.353359054116641
302,303.0,8.044535661998548
303,304.0,8.182386201970717
304,305.0,9.348745240105522
305,306.0,10.253740045759413
306,307.0,8.96446340084076
307,308.0,9.318174487666079
308,309.0,8.846984234723179
309,310.0,8.865857124328613
310,311.0,9.171965373189826
311,312.0,8.940340995788574
312,313.0,9.366093786139237
313,314.0,8.759906937094296
314,315.0,10.191370992099538
315,316.0,9.904341407444166
316,317.0,9.277171754837036
317,318.0,9.140223503112793
318,319.0,8.864179301261903
319,320.0,8.921596731458392
320,321.0,7.97488272190094
321,322.0,9.75414044857025
322,323.0,10.3047513961792
323,324.0,9.949468314647675
324,325.0,10.133939992813836
325,326.0,9.67786480398739
326,327.0,9.26891573270162
327,328.0,9.994446797804398
328,329.0,9.603696738972383
329,330.0,9.46239689776772
330,331.0,9.090220100001284
331,332.0,9.594290441936916
332,333.0,8.750745940208436
333,334.0,9.485617502169175
334,335.0,9.112837834791703
335,336.0,8.988934616247812
336,337.0,9.989656013600966
337,338.0,10.2932728879592
338,339.0,8.890355260748612
339,340.0,9.99493538008796
340,341.0,8.645186972618102
341,342.0,9.04947216614433
342,343.0,9.183571315947033
343,344.0,9.59374931880406
344,345.0,9.423745136260987
345,346.0,9.514505326747894
346,347.0,9.18175000945727
347,348.0,9.072570700394479
348,349.0,9.26169987825247
349,350.0,9.409169460597791
350,351.0,9.436527252197266
351,352.0,9.235891030384945
352,353.0,9.288205177887626
353,354.0,9.354434630450081
354,355.0,9.507300032509697
355,356.0,9.695039090656099
356,357.0,8.781532923380533
357,358.0,9.815064311027527
358,359.0,9.723770898931166
359,360.0,9.443718592325846
360,361.0,9.094731246723848
361,362.0,9.387629985809326
362,363.0,10.611327592064352
363,364.0,9.8890749613444
364,365.0,10.110220149711326
365,366.0,9.955167377696318
366,367.0,8.962020329066686
367,368.0,9.705506896972656
368,369.0,9.823519002823602
369,370.0,9.573280226100575
370,371.0,9.189568367871372
371,372.0,9.412112372262138
372,373.0,9.785410165786743
373,374.0,9.473994751771292
374,375.0,10.064815929957799
375,376.0,10.159001750946045
376,377.0,9.360691032409669
377,378.0,7.975714898109436
378,379.0,10.127066114674443
379,380.0,8.830464919408163
380,381.0,9.818479895591736
381,382.0,9.208470236171376
382,383.0,9.934959660876881
383,384.0,10.57715164531361
384,385.0,9.601835205441429
385,386.0,11.009660983085633
386,387.0,10.27986576822069
387,388.0,9.615030453755306
388,389.0,10.137328061190518
389,390.0,10.434732164655413
390,391.0,9.101106762886047
391,392.0,10.079437375068665
392,393.0,10.023609294891358
393,394.0,10.03276090394883
394,395.0,9.483426928520203
395,396.0,10.5152438779672
396,397.0,10.601777281079974
397,398.0,9.906043238110012
398,399.0,10.064677662319607
399,400.0,9.327570969408209
400,401.0,9.820155620574951
401,402.0,10.305863943966953
402,403.0,11.450370371341705
403,404.0,9.634849801659584
404,405.0,10.733035246531168
405,406.0,10.54093415920551
406,407.0,9.816090154647828
407,408.0,10.560913044473399
408,409.0,9.309760470139352
409,410.0,10.509913902282715
410,411.0,9.780394258953276
411,412.0,11.450985153516134
412,413.0,11.711052550209892
413,414.0,11.438631330217634
414,415.0,10.474850358189764
415,416.0,11.176209346107814
416,417.0,9.721781390053886
417,418.0,10.37774046984586
418,419.0,11.386536317713121
419,420.0,11.955100393295288
420,421.0,10.171084241433578
421,422.0,10.72494760312532
422,423.0,11.140572272814238
423,424.0,10.509082979626125
424,425.0,10.675144923360724
425,426.0,10.717357052697075
426,427.0,10.169855569538317
427,428.0,10.892450002523569
428,429.0,10.526362252235412
429,430.0,10.858037741287895
430,431.0,10.194470029128226
431,432.0,11.814459215510976
432,433.0,10.91944257736206
433,434.0,11.322571528585334
434,435.0,10.804405947526297
435,436.0,11.176560262838999
436,437.0,10.951686589614205
437,438.0,12.281016111373901
438,439.0,12.344169783592225
439,440.0,10.62479777958082
440,441.0,12.577208021412725
441,442.0,11.152663425965743
442,443.0,12.383028364181518
443,444.0,11.088552927970886
444,445.0,10.290545508975075
445,446.0,10.828389724095663
446,447.0,11.78772846135226
447,448.0,10.659725284576416
448,449.0,11.798703894895667
449,450.0,12.501610587624942
450,451.0,10.772750573999742
451,452.0,10.369499501727876
452,453.0,11.442640191032773
453,454.0,11.729285196824508
454,455.0,10.1187753460624
455,456.0,11.372091795268812
456,457.0,11.87727324962616
457,458.0,10.223537896808825
458,459.0,12.08937864303589
459,460.0,12.364971017837524
460,461.0,10.783388158549434
461,462.0,11.04455578327179
462,463.0,10.011359095573425
463,464.0,9.851857592077817
464,465.0,11.845380907473357
465,466.0,10.348342167703729
466,467.0,11.435425197376924
467,468.0,10.671045027281108
468,469.0,10.068470167077106
469,470.0,10.092521905899048
470,471.0,11.908752636475997
471,472.0,11.159833192825317
472,473.0,10.831750180986193
473,474.0,10.923498882966882
474,475.0,10.708531904220582
475,476.0,10.297341551099505
476,477.0,10.917692971229553
477,478.0,12.811250253157182
478,479.0,11.915940965924944
479,480.0,11.837081050872802
480,481.0,10.944986006792854
481,482.0,11.473252214234451
482,483.0,12.24593612882826
483,484.0,12.411132971445719
484,485.0,11.457868625377786
485,486.0,11.793046996707009
486,487.0,11.357336493099437
487,488.0,10.404771116044786
488,489.0,11.695583764244528
489,490.0,11.766660670439402
490,491.0,12.028468918800353
491,492.0,11.910351777076722
492,493.0,11.296574910481771
493,494.0,10.460804886288113
494,495.0,12.541708144274624
495,496.0,11.994835420088334
496,497.0,12.795925312042236
497,498.0,11.767887569609142
498,499.0,12.449287914094471
499,500.0,12.716407203674317
500,501.0,12.291918503610711
501,502.0,12.710662651062012
502,503.0,11.83427688053676
503,504.0,11.496337940818385
504,505.0,10.590194427967072
505,506.0,11.459817700915867
506,507.0,12.118578539954292
507,508.0,12.623087898377449
508,509.0,12.788557403966001
509,510.0,12.792131003211527
510,511.0,12.19309322834015
511,512.0,12.216797249657768
512,513.0,12.324548219379626
513,514.0,10.856315528645235
514,515.0,11.640200424194337
515,516.0,10.839531330835252
516,517.0,11.825621632968678
517,518.0,12.012757355516607
518,519.0,12.536209018142134
519,520.0,12.831500935554505
520,521.0,11.392999849821392
521,522.0,13.262976670265198
522,523.0,12.58759421772427
523,524.0,11.712750289751137
524,525.0,12.890896597216207
525,526.0,13.43454360961914
526,527.0,12.862033081054687
527,528.0,13.014576798393612
528,529.0,11.31952259757302
529,530.0,12.035063758973152
530,531.0,13.529447707262905
531,532.0,13.126354717072987
532,533.0,12.121941089630127
533,534.0,12.794751233068006
534,535.0,12.503568671998524
535,536.0,10.228290585910573
536,537.0,11.829117846488952
537,538.0,11.184434652328491
538,539.0,12.175882339477539
539,540.0,11.690301100413004
540,541.0,11.128043492635092
541,542.0,12.845239422538064
542,543.0,11.601755666732789
543,544.0,11.79134413048073
544,545.0,12.208735918998718
545,546.0,12.661981604316018
546,547.0,11.326986857822963
547,548.0,12.303755984586829
548,549.0,10.839982596310703
549,550.0,11.93803910108713
550,551.0,11.677400946617126
551,552.0,11.470398426055908
552,553.0,11.606764259338378
553,554.0,11.48377285003662
554,555.0,12.064500620870879
555,556.0,12.136059058339972
556,557.0,11.012274037236752
557,558.0,10.31458750893088
558,559.0,10.35929995112949
559,560.0,12.10332510471344
560,561.0,11.02357883453369
561,562.0,11.741575810217089
562,563.0,10.692865576062884
563,564.0,11.76958833138148
564,565.0,12.233702325820923
565,566.0,12.378901813341225
566,567.0,9.76334908273485
567,568.0,12.404963514079219
568,569.0,12.686096471898695
569,570.0,11.50638484954834
570,571.0,12.004742693901061
571,572.0,12.135806502717914
572,573.0,11.38170515863519
573,574.0,10.891913466983372
574,575.0,12.494934329986572
575,576.0,12.549105414028826
576,577.0,11.596155246098837
577,578.0,12.704607356678356
578,579.0,12.145702901093856
579,580.0,11.03521424248105
580,581.0,12.232306458733298
581,582.0,10.926263959784256
582,583.0,14.002205562591552
583,584.0,12.815283660230966
584,585.0,12.631888909773393
585,586.0,11.77202766820004
586,587.0,14.234089951766165
587,588.0,11.095507116878734
588,589.0,12.498641122471202
589,590.0,12.77504716199987
590,591.0,11.2271432693188
591,592.0,13.490130051970482
592,593.0,13.51473400592804
593,594.0,13.71507978439331
594,595.0,13.38721646202935
595,596.0,13.183264346349807
596,597.0,13.25855573018392
597,598.0,13.271087711507624
598,599.0,12.361425585216946
599,600.0,13.301860457972476
600,601.0,14.6207168896993
601,602.0,12.875111562234384
602,603.0,13.271638369560241
603,604.0,12.538472976003375
604,605.0,12.951817940021384
605,606.0,11.898741926465716
606,607.0,13.706224484877152
607,608.0,13.20926820530611
608,609.0,13.293283489015367
609,610.0,12.900801378137926
610,611.0,12.901785651842753
611,612.0,13.35053876876831
612,613.0,12.610398173332214
613,614.0,12.766590096733786
614,615.0,13.036021261504203
615,616.0,13.628800177574158
616,617.0,13.95560817718506
617,618.0,14.34948836432563
618,619.0,12.65293100747195
619,620.0,12.033262809117636
620,621.0,12.425054907798767
621,622.0,14.720981099388815
622,623.0,13.557380894819895
623,624.0,13.146294287272863
624,625.0,12.19631814956665
625,626.0,12.975175070762635
626,627.0,13.37795359155406
627,628.0,14.129369099934896
628,629.0,12.914874243736268
629,630.0,14.252478930685255
630,631.0,13.291915872822637
631,632.0,13.761250042915345
632,633.0,13.32372348204903
633,634.0,13.115708717933067
634,635.0,12.375078382946196
635,636.0,13.5520195211683
636,637.0,12.654238569325415
637,638.0,12.883199310302734
638,639.0,11.98830840587616
639,640.0,12.926977515220642
640,641.0,12.360401826746324
641,642.0,14.17136832078298
642,643.0,13.461438579559326
643,644.0,13.723581995282855
644,645.0,13.176969982328869
645,646.0,12.378367133762525
646,647.0,13.396371741043893
647,648.0,13.964978294372559
648,649.0,12.612128784782008
649,650.0,12.856091189384461
650,651.0,11.127917892054507
651,652.0,13.843649244308471
652,653.0,12.396482646465302
653,654.0,13.877672444219174
654,655.0,13.009444664264548
655,656.0,12.538892541612897
656,657.0,13.635277170883981
657,658.0,13.86658643639606
658,659.0,14.056538565405484
659,660.0,14.291903291429792
660,661.0,13.89602949221929
661,662.0,14.851670980453491
662,663.0,13.96476377140392
663,664.0,12.92870246887207
664,665.0,13.90412674844265
665,666.0,13.066948056221008
666,667.0,15.493181157995153
667,668.0,12.832009957386898
668,669.0,13.961112360800467
669,670.0,14.76068835788303
670,671.0,15.525494224146792
671,672.0,14.496080799102783
672,673.0,14.026468630993005
673,674.0,14.137564508538498
674,675.0,12.836030924761737
675,676.0,14.151317381089733
676,677.0,13.461726075127011
677,678.0,14.030601096153259
678,679.0,13.524137542361306
679,680.0,15.067609786987305
680,681.0,13.446609338124594
681,682.0,15.940295436165549
682,683.0,12.596510037131932
683,684.0,13.861168943132673
684,685.0,13.055372524261475
685,686.0,13.959874014059702
686,687.0,13.869819263617197
687,688.0,13.292821433809069
688,689.0,13.251484974570896
689,690.0,13.252852938391946
690,691.0,13.888256781028979
691,692.0,12.635063128037887
692,693.0,12.9284302496141
693,694.0,15.455687006314596
694,695.0,13.299808502197266
695,696.0,12.986750786121075
696,697.0,13.3308056195577
697,698.0,13.700973200798035
698,699.0,13.748762369155884
699,700.0,12.682719490744851
700,701.0,12.951010545094809
701,702.0,14.164085706075033
702,703.0,14.133533344268798
703,704.0,12.869769096374512
704,705.0,13.11266212463379
705,706.0,13.650741506505895
706,707.0,13.613032548323922
707,708.0,14.546797487470839
708,709.0,13.98512736488791
709,710.0,11.443366236156887
710,711.0,11.368574349776559
711,712.0,12.6773628393809
712,713.0,13.580062593732562
713,714.0,13.628820044653756
714,715.0,13.005484277551824
715,716.0,12.70011399921618
716,717.0,13.255275682969527
717,718.0,13.283431434631348
718,719.0,12.695791076211368
719,720.0,11.89628914269534
720,721.0,13.875162276354702
721,722.0,13.100456652433977
722,723.0,14.02727965304726
723,724.0,14.029186301761204
724,725.0,14.84770096903262
725,726.0,14.687427679697672
726,727.0,12.563675505774361
727,728.0,13.537048793974376
728,729.0,12.868613512619682
729,730.0,12.693985674116346
730,731.0,12.346581436338878
731,732.0,13.29066131591797
732,733.0,12.735778172810873
733,734.0,14.020889282226562
734,735.0,11.704955963861375
735,736.0,12.99550986289978
736,737.0,13.209904487316425
737,738.0,12.511777142683664
738,739.0,13.295188744862875
739,740.0,13.53135663584659
740,741.0,12.786867346082415
741,742.0,12.751105546951294
742,743.0,14.914838910102844
743,744.0,12.543087437039329
744,745.0,12.976414121430496
745,746.0,13.989890003204346
746,747.0,12.258604923884073
747,748.0,12.291286516189576
748,749.0,12.99710982778798
749,750.0,11.150320053100586
750,751.0,12.326723597266458
751,752.0,13.525177311897277
752,753.0,12.479640102386474
753,754.0,13.542276287078858
754,755.0,13.070242768242245
755,756.0,13.800664228551527
756,757.0,13.87309310833613
757,758.0,13.407367753982545
758,759.0,14.061427463184703
759,760.0,12.863947557366412
760,761.0,14.495588991377089
761,762.0,13.43966979365195
762,763.0,14.11221744463994
763,764.0,13.1041812689408
764,765.0,12.407577991485596
765,766.0,12.717275293249832
766,767.0,14.02200006183825
767,768.0,14.512188066135753
768,769.0,13.95984680002386
769,770.0,13.084040588802761
770,771.0,13.29533241589864
771,772.0,13.371798087810648
772,773.0,13.957483700343541
773,774.0,14.133182417961859
774,775.0,13.29830232743294
775,776.0,14.981728984463599
776,777.0,13.381089937119256
777,778.0,16.08391143657543
778,779.0,12.779523236410958
779,780.0,14.793433232740922
780,781.0,15.237015639032636
781,782.0,12.773414679936
782,783.0,12.562765971474025
783,784.0,14.932367343902587
784,785.0,12.802756894718517
785,786.0,14.368411821477553
786,787.0,14.769103867667061
787,788.0,15.045627946438996
788,789.0,14.32245048609647
789,790.0,14.433185023646201
790,791.0,14.660639894419703
791,792.0,15.07482113982692
792,793.0,14.708829516456241
793,794.0,14.730866356899863
794,795.0,14.1589769330518
795,796.0,14.268296082814535
796,797.0,16.028296874119686
797,798.0,13.974340465333727
798,799.0,13.568734986441475
799,800.0,13.37525879419767
800,801.0,15.329804420471191
801,802.0,13.990461806456247
802,803.0,14.02859445980617
803,804.0,13.918900108337402
804,805.0,13.410201766274191
805,806.0,13.490865000363055
806,807.0,12.34971152411567
807,808.0,14.248260252816337
808,809.0,13.783531766188773
809,810.0,13.138630469640097
810,811.0,15.275956432024637
811,812.0,13.660350822267079
812,813.0,14.579429348309835
813,814.0,14.575242736122824
814,815.0,14.047026615876417
815,816.0,14.988892285029094
816,817.0,14.414007377624511
817,818.0,14.104032776572488
818,819.0,15.334414521853128
819,820.0,12.478231357491534
820,821.0,13.63034188747406
821,822.0,15.362309495608011
822,823.0,12.15400276686016
823,824.0,14.067560513814291
824,825.0,15.20122511246625
825,826.0,12.511798734250275
826,827.0,15.44234311580658
827,828.0,14.539569941433994
828,829.0,16.12853769155649
829,830.0,14.82765127264935
830,831.0,14.844125217861599
831,832.0,15.20106816291809
832,833.0,14.40543172233983
833,834.0,14.81159970873878
834,835.0,16.1650757422814
835,836.0,14.457147846221924
836,837.0,14.51973150173823
837,838.0,14.524258245121349
838,839.0,15.437261808486213
839,840.0,14.563949584960938
840,841.0,15.469500552283392
841,842.0,14.088852058757436
842,843.0,14.517524097276771
843,844.0,13.52764747540156
844,845.0,14.779485267141592
845,846.0,15.066234250863394
846,847.0,14.014064241338659
847,848.0,13.778725058944136
848,849.0,14.142015086279976
849,850.0,16.00207576751709
850,851.0,15.509569200976141
851,852.0,14.112114198280103
852,853.0,13.020717355940077
853,854.0,14.973131288181651
854,855.0,14.547414348238991
855,856.0,14.377200078964233
856,857.0,16.408652040693497
857,858.0,14.775480898943814
858,859.0,14.382843569705361
859,860.0,15.27857624251267
860,861.0,13.79616878146217
861,862.0,13.82426498333613
862,863.0,15.029606580734253
863,864.0,15.210184898376465
864,865.0,13.890756244659423
865,866.0,13.691690373420716
866,867.0,15.279645919799805
867,868.0,15.503061904907227
868,869.0,15.530942190261115
869,870.0,15.76176236805163
870,871.0,13.380244864357842
871,872.0,12.38875945409139
872,873.0,14.502879409229054
873,874.0,16.792537961687362
874,875.0,14.474449816204253
875,876.0,13.0777763403379
876,877.0,15.0137503458106
877,878.0,13.582561529599703
878,879.0,12.63674513498942
879,880.0,15.050485346052382
880,881.0,16.913046485499333
881,882.0,15.44125641716851
882,883.0,15.395829518636068
883,884.0,14.462181663513183
884,885.0,11.92846995905826
885,886.0,14.998934781109845
886,887.0,14.807217870439802
887,888.0,13.637824721958326
888,889.0,14.066864406361299
889,890.0,14.354245249430338
890,891.0,14.475261020660401
891,892.0,16.605705373427448
892,893.0,15.748554161616735
893,894.0,15.61082344963437
894,895.0,16.061676226164167
895,896.0,16.052619020144146
896,897.0,14.57271370680436
897,898.0,13.606357409403874
898,899.0,14.860084474086761
899,900.0,13.365634165312114
900,901.0,15.19571854387011
901,902.0,14.59310335583157
902,903.0,14.84391888705167
903,904.0,13.851623786123175
904,905.0,14.061718338414243
905,906.0,15.822364215193124
906,907.0,14.34901566505432
907,908.0,13.557059400221881
908,909.0,13.211862564086914
909,910.0,13.96056089401245
910,911.0,14.920562484047629
911,912.0,14.664647434068764
912,913.0,14.277435374259948
913,914.0,15.46422290802002
914,915.0,15.398604731810721
915,916.0,16.22250856955846
916,917.0,14.611074646313986
917,918.0,14.335186565623564
918,919.0,16.062634445372083
919,920.0,12.349203673276035
920,921.0,15.5104199051857
921,922.0,13.352809429168701
922,923.0,14.677184441510368
923,924.0,14.185286241419176
924,925.0,14.023956108093262
925,926.0,13.893406550089518
926,927.0,14.783564117219713
927,928.0,13.930619382858277
928,929.0,13.371782961345854
929,930.0,14.38273733002799
930,931.0,14.034676614014998
931,932.0,12.773680550711495
932,933.0,13.7880905015128
933,934.0,13.20647218492296
934,935.0,15.211593379974365
935,936.0,13.644821694022731
936,937.0,14.932490223332456
937,938.0,14.124916252337004
938,939.0,14.008704922415994
939,940.0,14.204521293640136
940,941.0,14.88842761516571
941,942.0,14.958496823030359
942,943.0,14.881977869116742
943,944.0,15.143279528006529
944,945.0,14.644639752127908
945,946.0,14.465933680534363
946,947.0,15.162010908126831
947,948.0,15.03649621851304
948,949.0,15.113532286423903
949,950.0,14.71453212556385
950,951.0,11.900429595600475
951,952.0,14.768099353863644
952,953.0,16.27007069307215
953,954.0,15.496430069208145
954,955.0,14.641317648046156
955,956.0,13.592132794229608
956,957.0,14.940254356550133
957,958.0,14.22728833030252
958,959.0,13.709507350263925
959,960.0,14.124084260728624
960,961.0,15.224197136728387
961,962.0,15.355637810447
962,963.0,14.823965167999267
963,964.0,15.861962568192254
964,965.0,15.590631879609207
965,966.0,13.639339552985298
966,967.0,15.711135613290887
967,968.0,15.436517962702998
968,969.0,14.489720253717332
969,970.0,14.644045995629352
970,971.0,14.370494392183092
971,972.0,15.914268636703492
972,973.0,15.133204728364944
973,974.0,15.062978117089523
974,975.0,15.324101781845092
975,976.0,14.038302679319639
976,977.0,13.734740085071987
977,978.0,15.737903867449079
978,979.0,14.517530692251105
979,980.0,15.448248791694642
980,981.0,12.90692819595337
981,982.0,15.671399974822998
982,983.0,16.79989315214611
983,984.0,15.221048161387444
984,985.0,16.086631900859327
985,986.0,13.82139567895369
986,987.0,15.095015301423913
987,988.0,15.694279882642958
988,989.0,15.069713149751935
989,990.0,15.211812722055535
990,991.0,16.093550248023792
991,992.0,15.850334511862862
992,993.0,12.881403843561808
993,994.0,14.595328621242357
